Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000435	N1	n2	0.3333333333333333	Non-Terminal	C_auris_XP_028892697.2 hypothetical_protein [Candidozyma auris], C_albicans_orf19.1424 orf19.1424 CGDID_CAL0004521 COORDS_Ca21chr4_C_albicans_SC5314_908945-910660W_ translated using codon table 12 _571 amino acids_ Uncharacterized ORF; Predicted membrane transporter_ member of the oxalate_formate antiporter _OFA_ family_ major facilitator superfamily _MFS_, C_parapsilosis_CAK9682611.1 unnamed protein product [Candida parapsilosis], C_glabrata_QNG17127.1 uncharacterized protein GWK60_M09603 [Nakaseomyces glabratus], C_nivariensis_g004593.m1, K_lactis_XP_454008.1 uncharacterized protein KLLA0_E01321g [Kluyveromyces lactis], L_kluyveri_g002674.m1, S_cerevisiae_YMR155W YMR155W SGDID_S000004764_ Chr XIII from 568551-570194_ Genome Release 64-5-1_ Uncharacterized ORF_ "Putative protein of unknown function; identified as interacting with Hsp82p in a high-throughput two-hybrid screen"	C_auris_XP_028891434.2 hypothetical_protein [Candidozyma auris], C_auris_XP_028890659.1 hypothetical_protein [Candidozyma auris], C_albicans_orf19.2923 orf19.2923 CGDID_CAL0005989 COORDS_Ca21chr4_C_albicans_SC5314_1377736-1376309C_ translated using codon table 12 _475 amino acids_ Uncharacterized ORF; Predicted membrane transporter_ member of the drug_proton antiporter _14 spanner_ _DHA2_ family_ MFS superfamily; induced by alpha pheromone in SpiderM medium, C_parapsilosis_CAK9684820.1 unnamed protein product [Candida parapsilosis]
OG0000435	N2	n10	0.3333333333333333	Non-Terminal	C_auris_XP_028891434.2 hypothetical_protein [Candidozyma auris]	C_auris_XP_028890659.1 hypothetical_protein [Candidozyma auris], C_albicans_orf19.2923 orf19.2923 CGDID_CAL0005989 COORDS_Ca21chr4_C_albicans_SC5314_1377736-1376309C_ translated using codon table 12 _475 amino acids_ Uncharacterized ORF; Predicted membrane transporter_ member of the drug_proton antiporter _14 spanner_ _DHA2_ family_ MFS superfamily; induced by alpha pheromone in SpiderM medium, C_parapsilosis_CAK9684820.1 unnamed protein product [Candida parapsilosis]
OG0000436	N3	n4	0.6666666666666666	Non-Terminal	N_bacillisporus_jgi|Nakbac1|1189|BN123_NABA0s02e03619g.tr, K_lactis_XP_456268.1 FG-nucleoporin NUP116 [Kluyveromyces lactis], L_kluyveri_g000661.m1, S_cerevisiae_YMR047C NUP116 SGDID_S000004650_ Chr XIII from 366705-363364_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex _NPC_ permeability barrier; forms a stable association with Nup82p_ Gle2p and two other FG-nucleoporins _Nsp1p and Nup159p_; NUP116 has a paralog_ NUP100_ that arose from the whole genome duplication", C_glabrata_QNG13576.1 nup116 [Nakaseomyces glabratus], C_nivariensis_g001653.m1	S_cerevisiae_YKL068W NUP100 SGDID_S000001551_ Chr XI from 310199-313078_ Genome Release 64-5-1_ Verified ORF_ "FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex _NPC_ permeability barrier and is involved in gene tethering at the nuclear periphery; NUP100 has a paralog_ NUP116_ that arose from the whole genome duplication", N_bacillisporus_jgi|Nakbac1|1304|BN123_NABA0s23e00440g.tr, C_glabrata_QNG16399.1 uncharacterized protein GWK60_L10263 [Nakaseomyces glabratus], C_nivariensis_g004233.m1
OG0000437	N5	n6	0.25	Non-Terminal	S_cerevisiae_YNR069C BSC5 SGDID_S000005352_ Chr XIV from 762592-761123_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Protein of unknown function; shows homology with N-terminal end of Bul1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; readthrough expression includes YNR068C and the locus for this readthrough is termed BUL3; Bul3p is involved in ubiquitin-mediated sorting of plasma membrane proteins; readthrough and shortened forms of Bul3p interact with Rsp5p differently in vitro"	C_glabrata_QNG15161.1 uncharacterized protein GWK60_J06567 [Nakaseomyces glabratus], C_nivariensis_g004019.m1, S_cerevisiae_YML111W BUL2 SGDID_S000004579_ Chr XIII from 46942-49704_ Genome Release 64-5-1_ Verified ORF_ "Alpha-arrestin_ component of the Rsp5p E3-ubiquitin ligase complex; ubiquitin-binding adaptor involved in intracellular amino acid permease sorting_ functions in heat shock element mediated gene expression_ essential for growth in stress conditions; BUL2 has a paralog_ BUL1_ that arose from the whole genome duplication", C_glabrata_QNG13462.1 uncharacterized protein GWK60_F03179 [Nakaseomyces glabratus], C_nivariensis_g002345.m1, S_cerevisiae_YNR068C YNR068C SGDID_S000005351_ Chr XIV from 760885-760067_ Genome Release 64-5-1_ reverse complement_ Uncharacterized ORF_ "Putative protein of unknown function; exhibits homology to C-terminal end of Bul1p; expressed as a readthrough product of BSC5_ the readthrough locus being termed BUL3; the BUL3 readthrough product is involved in ubiquitin-mediated sorting of plasma membrane proteins and interacts with WW domains of Rsp5p in vitro_ but in a functionally different way than the non-readthrough form", S_cerevisiae_YMR275C BUL1 SGDID_S000004888_ Chr XIII from 818581-815651_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Alpha-arrestin_ component of the Rsp5p E3-ubiquitin ligase complex; ubiquitin-binding adaptor involved in down-regulation of general amino acid transporter Gap1p upon shift to preferred nitrogen source; involved in lactate transporter Jen1p endocytosis; BUL1 has a paralog_ BUL2_ that arose from the whole genome duplication"
OG0000437	N5	n7	0.75	Non-Terminal	C_glabrata_QNG15161.1 uncharacterized protein GWK60_J06567 [Nakaseomyces glabratus], C_nivariensis_g004019.m1, S_cerevisiae_YML111W BUL2 SGDID_S000004579_ Chr XIII from 46942-49704_ Genome Release 64-5-1_ Verified ORF_ "Alpha-arrestin_ component of the Rsp5p E3-ubiquitin ligase complex; ubiquitin-binding adaptor involved in intracellular amino acid permease sorting_ functions in heat shock element mediated gene expression_ essential for growth in stress conditions; BUL2 has a paralog_ BUL1_ that arose from the whole genome duplication"	C_glabrata_QNG13462.1 uncharacterized protein GWK60_F03179 [Nakaseomyces glabratus], C_nivariensis_g002345.m1, S_cerevisiae_YNR068C YNR068C SGDID_S000005351_ Chr XIV from 760885-760067_ Genome Release 64-5-1_ reverse complement_ Uncharacterized ORF_ "Putative protein of unknown function; exhibits homology to C-terminal end of Bul1p; expressed as a readthrough product of BSC5_ the readthrough locus being termed BUL3; the BUL3 readthrough product is involved in ubiquitin-mediated sorting of plasma membrane proteins and interacts with WW domains of Rsp5p in vitro_ but in a functionally different way than the non-readthrough form", S_cerevisiae_YMR275C BUL1 SGDID_S000004888_ Chr XIII from 818581-815651_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Alpha-arrestin_ component of the Rsp5p E3-ubiquitin ligase complex; ubiquitin-binding adaptor involved in down-regulation of general amino acid transporter Gap1p upon shift to preferred nitrogen source; involved in lactate transporter Jen1p endocytosis; BUL1 has a paralog_ BUL2_ that arose from the whole genome duplication"
OG0000437	S_cerevisiae	n12	1.0	Terminal	S_cerevisiae_YNR068C YNR068C SGDID_S000005351_ Chr XIV from 760885-760067_ Genome Release 64-5-1_ reverse complement_ Uncharacterized ORF_ "Putative protein of unknown function; exhibits homology to C-terminal end of Bul1p; expressed as a readthrough product of BSC5_ the readthrough locus being termed BUL3; the BUL3 readthrough product is involved in ubiquitin-mediated sorting of plasma membrane proteins and interacts with WW domains of Rsp5p in vitro_ but in a functionally different way than the non-readthrough form"	S_cerevisiae_YMR275C BUL1 SGDID_S000004888_ Chr XIII from 818581-815651_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Alpha-arrestin_ component of the Rsp5p E3-ubiquitin ligase complex; ubiquitin-binding adaptor involved in down-regulation of general amino acid transporter Gap1p upon shift to preferred nitrogen source; involved in lactate transporter Jen1p endocytosis; BUL1 has a paralog_ BUL2_ that arose from the whole genome duplication"
OG0000438	N5	n6	1.0	Non-Terminal	C_glabrata_QNG16491.1 uncharacterized protein GWK60_L12309 [Nakaseomyces glabratus], C_nivariensis_g002476.m1, N_bacillisporus_jgi|Nakbac1|2836|BN123_NABA0s29e04796g.tr, S_cerevisiae_YOR204W DED1 SGDID_S000005730_ Chr XV from 722911-724725_ Genome Release 64-5-1_ Verified ORF_ "ATP-dependent DEAD-box RNA helicase with strand-annealing activity; promotes eIF4F-dependent 48S translation preinitiation complex _PIC_ assembly_ stimulating recruitment of mRNAs with long_ structured 5'-UTRs; cooperates with Dbp1p in PIC attachment and scanning; ATPase activity stimulated by mRNA cap-associated factor binding; directly binds eIF4G; role in spliceosomal complex disassembly; mutation in human homolog DBY associated with male infertility; human homolog DDX3X complements the null"	S_cerevisiae_YPL119C DBP1 SGDID_S000006040_ Chr XVI from 326264-324411_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "ATP-dependent RNA helicase of the DEAD-box protein family; accelerates eIF4F-dependent assembly of 48S translation preinitiation complex _PIC__ stimulating recruitment of mRNAs with long_ structured 5'-UTRs; cooperates with DEAD-box RNA helicase and paralog Ded1p_ stimulating PIC attachment and highly processive scanning by the 40S ribosomal subunit; protein abundance increases in response to DNA replication stress", N_bacillisporus_jgi|Nakbac1|4769|BN123_NABA0s08e02310g.tr, C_glabrata_QNG15169.1 uncharacterized protein GWK60_J06743 [Nakaseomyces glabratus], C_nivariensis_g002164.m1
OG0000439	S_cerevisiae	n7	1.0	Terminal	S_cerevisiae_YBL067C UBP13 SGDID_S000000163_ Chr II from 95882-93639_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Ubiquitin-specific protease that cleaves Ub-protein fusions; UBP13 has a paralog_ UBP9_ that arose from the whole genome duplication"	S_cerevisiae_YER098W UBP9 SGDID_S000000900_ Chr V from 355466-357730_ Genome Release 64-5-1_ Verified ORF_ "Putative ubiquitin-specific protease that cleaves ubiquitin-protein fusions; UBP9 has a paralog_ UBP13_ that arose from the whole genome duplication"
OG0000439	N7	n8	1.0	Non-Terminal	N_bacillisporus_jgi|Nakbac1|698|BN123_NABA0s15e04389g.tr, C_glabrata_QNG14647.1 uncharacterized protein GWK60_I00957 [Nakaseomyces glabratus], C_nivariensis_g001864.m1	N_bacillisporus_jgi|Nakbac1|3784|BN123_NABA0s34e02805g.tr, C_glabrata_QNG12296.1 uncharacterized protein GWK60_A04367 [Nakaseomyces glabratus], C_nivariensis_g002385.m1
OG0000440	N3	n5	0.6666666666666666	Non-Terminal	S_cerevisiae_YER087C-B SBH1 SGDID_S000002128_ Chr V from 332830-332582_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Beta subunit of Sec61p ER translocation complex _Sec61p-Sss1p-Sbh1p_; involved in protein translocation into the endoplasmic reticulum; interacts with the exocyst complex and also with Rtn1p; cotranslationally N-acetylated by NatA; SBH1 has a paralog_ SBH2_ that arose from the whole genome duplication", N_bacillisporus_jgi|Nakbac1|711|BN123_NABA0s15e04532g.tr, C_glabrata_QNG16165.1 uncharacterized protein GWK60_L04851 [Nakaseomyces glabratus], C_nivariensis_g003130.m1	S_cerevisiae_YER019C-A SBH2 SGDID_S000002127_ Chr V from 194539-194273_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Ssh1p-Sss1p-Sbh2p complex component; involved in protein translocation into the endoplasmic reticulum; SBH2 has a paralog_ SBH1_ that arose from the whole genome duplication", L_kluyveri_g001284.m1, N_bacillisporus_jgi|Nakbac1|3800|BN123_NABA0s34e02992g.tr, C_glabrata_QNG12283.1 uncharacterized protein GWK60_A04081 [Nakaseomyces glabratus], C_nivariensis_g002399.m1
OG0000441	N_bacillisporus	n7	1.0	Terminal	N_bacillisporus_jgi|Nakbac1|1384|BN123_NABA0s23e01529g.tr	N_bacillisporus_jgi|Nakbac1|2599|BN123_NABA0s29e02002g.tr
OG0000441	N5	n8	0.75	Non-Terminal	S_cerevisiae_YDR026C NSI1 SGDID_S000002433_ Chr IV from 494268-492556_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "RNA polymerase I termination factor; binds to rDNA terminator element_ required for efficient Pol I termination; required for rDNA silencing at NTS1; facilities association of Sir2p with NTS1_ contributes to rDNA stability and cell longevity; interacts physically with Fob1p and RENT subunits_ Sir2p and Net1p; may interact with ribosomes_ based on co-purification experiments; Myb-like DNA-binding protein; NSI1 has a paralog_ REB1_ that arose from the whole genome duplication", C_glabrata_QNG15899.1 uncharacterized protein GWK60_K11539 [Nakaseomyces glabratus], C_nivariensis_g003702.m1	S_cerevisiae_YBR049C REB1 SGDID_S000000253_ Chr II from 336818-334386_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "RNA polymerase I enhancer binding protein; DNA binding protein that binds to genes transcribed by both RNA polymerase I and RNA polymerase II; required for termination of RNA polymerase I transcription; Reb1p bound to DNA acts to block RNA polymerase II readthrough transcription", C_glabrata_QNG14576.1 uncharacterized protein GWK60_H09933 [Nakaseomyces glabratus], C_nivariensis_g002783.m1
OG0000442	N4	n3	1.0	Non-Terminal	C_albicans_orf19.7103 orf19.7103 CGDID_CAL0002802 COORDS_Ca21chr7_C_albicans_SC5314_27138-28232W_ translated using codon table 12 _364 amino acids_ Uncharacterized ORF; Predicted exonuclease; Spider biofilm induced, C_parapsilosis_CAK9685152.1 unnamed protein product [Candida parapsilosis]	C_albicans_orf19.7102 orf19.7102 CGDID_CAL0002801 COORDS_Ca21chr7_C_albicans_SC5314_30551-31618W_ translated using codon table 12 _355 amino acids_ Uncharacterized ORF; Protein of unknown function, C_parapsilosis_CAK9685121.1 unnamed protein product [Candida parapsilosis]
OG0000442	S_cerevisiae	n11	1.0	Terminal	S_cerevisiae_YCL036W GFD2 SGDID_S000000541_ Chr III from 59026-60726_ Genome Release 64-5-1_ Verified ORF_ "Protein of unknown function; identified as a high-copy suppressor of a dbp5 mutation; GFD2 has a paralog_ YDR514C_ that arose from the whole genome duplication"	S_cerevisiae_YDR514C YDR514C SGDID_S000002922_ Chr IV from 1472999-1471548_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Protein of unknown function that localizes to mitochondria; overexpression affects endocytic protein trafficking; YDR514C has a paralog_ GFD2_ that arose from the whole genome duplication"
OG0000442	K_lactis	n12	1.0	Terminal	K_lactis_XP_452250.1 uncharacterized protein KLLA0_C01232g [Kluyveromyces lactis]	K_lactis_XP_452251.1 uncharacterized protein KLLA0_C01254g [Kluyveromyces lactis]
OG0000443	N5	n6	1.0	Non-Terminal	S_cerevisiae_YOR081C TGL5 SGDID_S000005607_ Chr XV from 479188-476939_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Bifunctional triacylglycerol lipase and LPA acyltransferase; lipid particle-localized triacylglycerol _TAG_ lipase involved in triacylglycerol mobilization; catalyzes acylation of lysophosphatidic acid _LPA_; potential Cdc28p substrate; TGL5 has a paralog_ TGL4_ that arose from the whole genome duplication", N_bacillisporus_jgi|Nakbac1|3481|BN123_NABA0s32e01969g.tr, C_glabrata_QNG15637.1 uncharacterized protein GWK60_K05467 [Nakaseomyces glabratus], C_nivariensis_g000620.m1	C_glabrata_QNG13803.1 uncharacterized protein GWK60_G02233 [Nakaseomyces glabratus], C_nivariensis_g002743.m1, N_bacillisporus_jgi|Nakbac1|2119|BN123_NABA0s26e00814g.tr, S_cerevisiae_YKR089C TGL4 SGDID_S000001797_ Chr XI from 608365-605633_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Multifunctional lipase/hydrolase/phospholipase; triacylglycerol lipase_ steryl ester hydrolase_ and Ca2+-independent phospholipase A2; catalyzes acyl-CoA dependent acylation of LPA to PA; required with Tgl3p for timely bud formation; phosphorylated and activated by Cdc28p; TGL4 has a paralog_ TGL5_ that arose from the whole genome duplication"
OG0000444	Y_lipolytica	n4	1.0	Terminal	Y_lipolytica_XP_503908.3 uncharacterized protein YALI1_E16608g [Yarrowia lipolytica]	Y_lipolytica_XP_068139095.1 uncharacterized protein YALI1_E16597g [Yarrowia lipolytica]
OG0000444	N5	n7	0.75	Non-Terminal	N_bacillisporus_jgi|Nakbac1|992|BN123_NABA0s02e01188g.tr, C_glabrata_QNG12520.1 uncharacterized protein GWK60_B04741 [Nakaseomyces glabratus], C_nivariensis_g001191.m1, S_cerevisiae_YLR176C RFX1 SGDID_S000004166_ Chr XII from 510232-507797_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins"	N_bacillisporus_jgi|Nakbac1|1406|BN123_NABA0s23e01804g.tr, C_glabrata_QNG14292.1 uncharacterized protein GWK60_H03531 [Nakaseomyces glabratus], C_nivariensis_g003778.m1
OG0000445	N5	n6	1.0	Non-Terminal	C_glabrata_QNG16334.1 uncharacterized protein GWK60_L08767 [Nakaseomyces glabratus], C_nivariensis_g003690.m1, N_bacillisporus_jgi|Nakbac1|2564|BN123_NABA0s29e01562g.tr, S_cerevisiae_YDR132C MRX16 SGDID_S000002539_ Chr IV from 720303-718816_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Protein that associates with the large mitoribosomal subunit; abundance and relative nuclear distribution to the protein increases upon DNA replication stress; YDR132C has a paralog_ YLR108C_ that arose from the whole genome duplication"	N_bacillisporus_jgi|Nakbac1|2679|BN123_NABA0s29e02926g.tr, S_cerevisiae_YLR108C YLR108C SGDID_S000004098_ Chr XII from 368124-366667_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Protein of unknown function; green fluorescent protein _GFP_-fusion protein localizes to the nucleus; YLR108C is not an esssential gene; protein abundance increases in response to DNA replication stress; YLR108C has a paralog_ YDR132C_ that arose from the whole genome duplication", C_glabrata_QNG17217.1 uncharacterized protein GWK60_M11627 [Nakaseomyces glabratus], C_nivariensis_g000195.m1
