TXNAME	GENEID
rna-NM_001184012.1	RPL7B
rna-NR_132266.1	SNR59
rna-NM_001184010.1	OXR1
rna-NM_001184009.1	APL5
rna-NM_001184008.1	DDC1
rna-NM_001184007.1	RSA1
rna-NM_001184003.1	GUP2
rna-NM_001184002.1	POS5
rna-NM_001184001.1	MF(ALPHA)1
rna-NM_001184317.1	RTC6
rna-NM_001183995.1	CTI6
rna-NM_001183994.1	TCO89
rna-NM_001183993.1	PPQ1
rna-NM_001183992.1	CBC2
rna-NM_001183989.1	SPT14
rna-NM_001183987.1	MRPL40
rna-NM_001183984.1	DAP1
rna-NM_001183982.1	MRX4
rna-NM_001183980.1	ATG29
rna-NM_001183974.1	CDC60
rna-NM_001183971.1	TGS1
rna-NM_001184627.1	YPL152W-A
rna-NM_001183966.1	RRD2
rna-NM_001183964.1	YPL150W
rna-NM_001183963.1	ATG5
rna-NM_001183961.1	PXA1
rna-NM_001183958.1	POC4
rna-NM_001183957.1	RPL33A
rna-NM_001183949.1	ISU1
rna-NM_001183946.1	COX11
rna-NM_001183945.1	RPL5
rna-NM_001183944.1	SPO19
rna-NM_001183943.1	TAF14
rna-NM_001183940.1	NAN1
rna-NM_001183939.1	KAP120
rna-NM_001183938.1	SPC29
rna-NM_001183934.1	VPS30
rna-NM_001183932.1	MRP51
rna-NM_001183930.1	HOS3
rna-NM_001183925.1	CAR1
rna-NM_001183922.1	YPL108W
rna-NM_001183921.1	DPC25
rna-NM_001183918.1	MSD1
rna-NM_001183915.1	ELP4
rna-NM_001183914.1	ATG21
rna-NM_001183911.1	MSY1
rna-NM_001183910.1	PNG1
rna-NM_001183907.1	NOG1
rna-NM_001183906.1	SSU1
rna-NM_001183905.1	GLR1
rna-NM_001183902.1	YPL088W
rna-NM_001183901.1	YDC1
rna-NM_001183899.1	SEC16
rna-NM_001183898.1	BRO1
rna-NM_001183895.1	RPS9A
rna-NM_001183893.1	RPL21B
rna-NM_001183890.1	GPI2
rna-NM_001183889.1	GCR1
rna-NM_001183888.1	YTA6
rna-NM_001183886.1	UBP16
rna-NM_001183884.1	MUK1
rna-NM_001183880.1	RGL1
rna-NM_001183879.1	VPS28
rna-NM_001183877.1	TIM50
rna-NM_001348885.1	YPL062W
rna-NM_001183875.1	ALD6
rna-NM_001183874.1	MFM1
rna-NM_001183873.1	GRX5
rna-NM_001183868.1	LEE1
rna-NM_001183866.4	OAZ1
rna-NM_001183865.1	ARL3
rna-NM_001183862.1	CAM1
rna-NM_001183861.1	SGF11
rna-NM_001183859.1	VPS16
rna-NM_001183857.1	NOP4
rna-NM_001183853.1	YPL039W
rna-NM_001184580.1	YPL038W-A
rna-NM_001183852.1	MET31
rna-NM_001183850.1	PMA2
rna-NM_001183848.1	YPL034W
rna-NM_001183844.1	TRM44
rna-NM_001183843.1	SUV3
rna-NM_001183842.1	ERG10
rna-NM_001183841.1	SMA1
rna-NM_001183838.1	RMI1
rna-NM_001183836.1	RAD1
rna-NM_001183835.1	ECM23
rna-NM_001183832.1	CTF19
rna-NM_001183830.2	SWI1
rna-NM_001183828.1	CIP1
rna-NM_001183826.1	RRP12
rna-NM_001183824.1	RET3
rna-NM_001183822.1	CHL1
rna-NM_001183820.1	NCR1
rna-NM_001183819.1	AEP3
rna-NM_001183817.1	ULA1
rna-NM_001183815.1	HAT1
rna-NM_001184098.1	CIT3
rna-NM_001184099.1	PDH1
rna-NM_001184105.1	HAA1
rna-NM_001184106.1	SUT2
rna-NR_188209.1	SUT418
rna-NM_001184115.1	RLF2
rna-NM_001184116.1	MCM4
rna-NM_001184117.1	ATP20
rna-NM_001184121.1	YME1
rna-NM_001184123.1	ATH1
rna-NM_001184125.1	YOP1
rna-NM_001184127.1	CSR2
rna-NM_001184128.1	NTO1
rna-NM_001184129.1	SRO7
rna-NM_001184131.1	ARP7
rna-NM_001184132.2	GLN1
rna-NM_001184133.1	VMA13
rna-NM_001184516.1	SPO24
rna-NM_001395041.1	IRC16
rna-NM_001184137.1	TIP41
rna-NM_001184138.1	TIF5
rna-NM_001184140.1	RPL43A
rna-NM_001184143.1	MCM16
rna-NM_001184144.1	MSF1
rna-NM_001184145.1	TAH18
rna-NM_001184148.1	MAK3
rna-NM_001184151.1	SMK1
rna-NM_001184152.1	SEC8
rna-NM_001184153.1	TFB4
rna-NM_001184154.1	BRR1
rna-NM_001184155.1	YMC1
rna-NM_001184159.1	FCY1
rna-NM_001348888.1	YPR064W
rna-NM_001184162.1	ROX1
rna-NM_001184163.1	UBA3
rna-NM_001184164.1	ISA2
rna-NM_001184167.1	MED1
rna-NM_001184168.1	YPR071W
rna-NM_001184169.1	NOT5
rna-NM_001184176.1	MRL1
rna-NM_001184177.1	TEF1
rna-NM_001184180.1	MDM36
rna-NM_001184181.1	YPR084W
rna-NM_001184183.1	SUA7
rna-NM_001184186.1	YPR089W
rna-NM_001184191.1	RDS3
rna-NM_001184194.2	LEC1
rna-NM_001184197.1	MRPL51
rna-NM_001184198.1	SNT309
rna-NM_001184200.1	PRE2
rna-NM_001184203.1	ISR1
rna-NM_001184205.1	RPN7
rna-NM_001184206.1	GLD1
rna-NM_001184208.1	DBF20
rna-NM_001184210.1	PIS1
rna-NM_001184211.1	YPR114W
rna-NM_001184212.1	RGC1
rna-NM_001184213.1	RRG8
rna-NM_001184214.1	HOB2
rna-NM_001184215.1	MRI1
rna-NM_001184216.1	CLB2
rna-NM_001184218.2	THI22
rna-NM_001184219.1	AXL1
rna-NM_001184221.1	CTR1
rna-NM_001184222.1	YLH47
rna-NM_001184224.1	YPR127W
rna-NM_001184226.1	SCD6
rna-NM_001184229.1	RPS23B
rna-NM_001184307.1	TOM5
rna-NM_001184231.1	MSS18
rna-NM_001184232.1	CTF4
rna-NM_001184234.1	RRP9
rna-NM_001184237.1	TAZ1
rna-NM_001184240.1	RRP15
rna-NR_132271.1	SNR45
rna-NM_001184242.1	ASN1
rna-NM_001184246.1	NCE102
rna-NM_001184250.1	MAY24
rna-NM_001184251.1	PIN3
rna-NM_001184254.1	TDA6
rna-NM_001184255.1	CUR1
rna-NM_001184397.1	YPR158W-A
rna-NM_001184398.2	YPR158W-B
rna-NM_001184256.1	KRE6
rna-NM_001184257.1	GPH1
rna-NM_001184261.1	MMS1
rna-NM_001184262.1	RHO1
rna-NM_001184265.1	NUT2
rna-NM_001184266.1	JIP5
rna-NM_001184525.1	YPR170W-B
rna-NM_001184268.1	BSP1
rna-NM_001184269.1	YPR172W
rna-NM_001184272.1	DPB2
rna-NM_001184275.1	PRP4
rna-NM_001184277.1	AOS1
rna-NM_001184279.1	SMX3
rna-NM_001184280.1	DPM1
rna-NM_001184281.1	GDB1
rna-NM_001184282.1	ATG13
rna-NM_001184284.1	RPO26
rna-NM_001184286.1	SKI3
rna-NM_001184288.1	QCR2
rna-NM_001184289.1	AQY1
rna-NM_001184293.1	YPR196W
rna-NM_001184295.1	SGE1
rna-NM_001184298.1	ARR3
rna-NM_001184299.1	YPR202W
rna-NM_001184300.1	YPR203W
rna-NM_001184301.1	YPR204W
rna-NM_001184097.1	YRF1-7
rna-NM_001184096.1	PAU22
rna-NM_001184095.1	ERR2
rna-NM_001184093.1	FEX2
rna-NM_001184092.1	YPL278C
rna-NM_001184091.1	YPL277C
rna-NM_001184086.1	PBI1
rna-NM_001184078.1	YPL264C
rna-NM_001184077.1	KEL3
rna-NM_001348883.1	YPL261C
rna-NM_001184073.1	APM1
rna-NM_001184072.1	THI21
rna-NM_001184070.1	CLN2
rna-NM_001184067.1	VIK1
rna-NM_001184066.1	YAH1
rna-NM_001184064.1	ATG41
rna-NM_001184312.1	RPL36B
rna-NM_001184063.1	GYP5
rna-NM_001184062.1	GAL4
rna-NM_001184061.1	YPL247C
rna-NM_001184060.1	RBD2
rna-NM_001184058.1	HUT1
rna-NM_001184056.1	IQG1
rna-NM_001184055.1	CIN2
rna-NM_001184054.1	HSP82
rna-NM_001184050.1	ENV7
rna-NM_001184048.1	VMA11
rna-NM_001184041.1	ALG5
rna-NM_001184038.2	MMT2
rna-NM_001184037.1	GRE1
rna-NM_001184031.1	BMS1
rna-NM_001184028.1	THI6
rna-NM_001184026.1	PUS1
rna-NM_001184024.1	SRP72
rna-NM_001184023.1	IPL1
rna-NM_001184020.1	PGC1
rna-NM_001184016.1	AFT2
rna-NM_001184015.1	YIG1
rna-NM_001184013.1	YPL199C
rna-NM_001184006.1	PRM3
rna-NM_001184005.1	MIY2
rna-NM_001184004.1	NAB3
rna-NM_001184537.1	COA2
rna-NM_001184000.1	UIP4
rna-NM_001183998.1	MRN1
rna-NM_001183997.1	RTT10
rna-NM_001183991.1	CUP9
rna-NM_001183990.1	TRE1
rna-NM_001183988.1	NIP100
rna-NM_001183986.1	COX10
rna-NM_001183985.1	OYE3
rna-NM_001183983.1	MEX67
rna-NM_001183981.1	REV3
rna-NM_001183979.1	SET6
rna-NM_001183978.1	MLH3
rna-NM_001183977.1	SVS1
rna-NM_001183976.1	YPL162C
rna-NM_001183975.1	BEM4
rna-NM_001183973.1	PET20
rna-NM_001183972.1	AIM44
rna-NM_001183970.1	PRM4
rna-NM_001183969.1	KIP2
rna-NM_001183968.1	PEP4
rna-NM_001183967.1	RAD53
rna-NM_001183965.1	PRP46
rna-NM_001183962.1	PPT2
rna-NM_001183960.1	NOP53
rna-NM_001183959.1	KES1
rna-NR_132267.1	SNR17B
rna-NM_001183955.1	FRK1
rna-NM_001183954.1	MKK2
rna-NM_001183953.1	UME1
rna-NM_001183952.1	SPP1
rna-NM_001183951.1	GIP3
rna-NM_001183948.1	ODC1
rna-NM_001183947.1	RDS2
rna-NM_001183942.1	TBF1
rna-NM_001183941.1	HHO1
rna-NM_001183937.1	RNY1
rna-NM_001183936.1	TFB2
rna-NM_001183935.1	MEI5
rna-NM_001184670.1	YPL119C-A
rna-NM_001183933.1	DBP1
rna-NM_001183931.1	IDI1
rna-NM_001183929.1	BEM3
rna-NM_001183927.1	YPL113C
rna-NM_001183926.1	PEX25
rna-NM_001183924.1	GDE1
rna-NM_001183923.1	CQD1
rna-NM_001183920.1	SSE1
rna-NM_001183919.1	SYH1
rna-NM_001183917.1	FMP30
rna-NM_001183913.1	INA17
rna-NM_001183912.1	MGR2
rna-NM_001184515.1	ERI1
rna-NM_001183909.1	EEB1
rna-NM_001183908.1	SEC62
rna-NM_001183904.1	RPS6A
rna-NM_001183903.1	RLM1
rna-NM_001183900.1	ELP3
rna-NM_001183897.1	SEN54
rna-NM_001183896.1	MOT1
rna-NM_001348884.1	YPL080C
rna-NM_001183892.1	ATP4
rna-NM_001183891.1	YPL077C
rna-NM_001183885.1	YPL071C
rna-NM_001183883.1	BTS1
rna-NM_001183882.1	YPL068C
rna-NM_001183881.1	HTC1
rna-NM_001183878.1	CWC27
rna-NM_001305015.2	YPL060C-A
rna-NM_001183872.1	PDR12
rna-NM_001183871.1	SUR1
rna-NM_001183870.1	LCL1
rna-NM_001183869.1	LGE1
rna-NM_001183867.1	KTR6
rna-NM_001183864.1	MNN9
rna-NM_001183863.1	DIG1
rna-NM_001183860.1	ELC1
rna-NM_001183856.1	SSN3
rna-NM_001183855.1	MRX11
rna-NM_001183854.1	ISM1
rna-NM_001183851.1	EGD1
rna-NM_001183847.1	SRL4
rna-NM_001183846.1	SVL3
rna-NM_001183845.1	PHO85
rna-NM_001183840.1	SKS1
rna-NM_001183837.1	MET12
rna-NM_001183834.1	ULP1
rna-NM_001183833.1	VTC3
rna-NM_001183831.1	IRC15
rna-NM_001183829.1	HST2
rna-NM_001183827.1	MRPS16
rna-NM_001183825.1	TAF3
rna-NM_001183823.1	RQC2
rna-NM_001183821.1	TFC8
rna-NM_001183818.1	LSP1
rna-NM_001183816.1	SNF8
rna-NM_001184100.1	YPR003C
rna-NM_001184101.1	AIM45
rna-NM_001184102.1	HAL1
rna-NM_001184103.1	ICL2
rna-NM_001184104.1	REC8
rna-NM_001184107.1	RPA135
rna-NM_001184689.1	MRA1
rna-NM_001184108.1	MRX21
rna-NM_001184110.1	CMR3
rna-NM_001348886.1	YPR014C
rna-NM_001184112.1	YPR015C
rna-NM_001184113.1	TIF6
rna-NM_001184114.1	DSS4
rna-NM_001184118.1	AGC1
rna-NM_001184119.1	SDD4
rna-NM_001184120.1	EAF3
rna-NM_001184122.1	CCL1
rna-NM_001184124.1	YPR027C
rna-NM_001184126.1	APL4
rna-NM_001184130.1	HTS1
rna-NM_001184134.1	ERV2
rna-NM_001184139.1	PUF2
rna-NM_001184142.1	THP3
rna-NM_001184146.1	ATG11
rna-NM_001184149.1	NHP6A
rna-NM_001348887.1	YPR053C
rna-NM_001184157.1	ARO7
rna-NM_001184158.1	JID1
rna-NM_001184160.1	YPR063C
rna-NM_001184165.1	HOS1
rna-NM_001184166.1	SPE3
rna-NM_001184170.1	LTP1
rna-NM_001184171.1	TKL1
rna-NM_001184172.1	OPY2
rna-NM_001184175.1	YPR078C
rna-NM_001184178.1	GRS2
rna-NM_001184179.1	DIB1
rna-NM_001184182.1	ASA1
rna-NM_001184185.1	SRP54
rna-NM_001184188.1	NVJ2
rna-NR_132268.1	SNR51
rna-NR_132269.1	SNR70
rna-NR_132270.1	SNR41
rna-NM_001184190.1	ASR1
rna-NM_001184192.1	SYT1
rna-NM_001184193.1	YPR096C
rna-NM_001184195.1	TMH18
rna-NM_001387383.1	YPR099C
rna-NM_001184199.1	RPL11A
rna-NM_001184201.1	FHL1
rna-NM_001184202.1	COG4
rna-NM_001184204.1	YTH1
rna-NM_001184207.1	RPC40
rna-NM_001184209.1	MRD1
rna-NM_001184217.1	CLB5
rna-NM_001184225.1	ANT1
rna-NM_001184228.1	NAT3
rna-NM_001184230.1	SPN1
rna-NM_001184394.2	YPR137C-B
rna-NM_001184393.1	YPR137C-A
rna-NM_001184235.1	MEP3
rna-NM_001184236.1	LOA1
rna-NM_001184238.1	KAR3
rna-NM_001184241.1	NOC4
rna-NM_001184687.1	YPR145C-A
rna-NM_001184244.1	YPR147C
rna-NM_001184245.1	YPR148C
rna-NM_001184248.1	SUE1
rna-NM_001184249.1	URN1
rna-NM_001184252.1	NCA2
rna-NM_001184253.1	TPO3
rna-NM_001184396.2	YPR158C-D
rna-NM_001184395.1	YPR158C-C
rna-NM_001184628.1	YPR159C-A
rna-NM_001184258.1	SGV1
rna-NM_001184259.1	ORC4
rna-NM_001184260.1	TIF3
rna-NM_001184263.1	MRP2
rna-NM_001184264.1	MET16
rna-NM_001184270.1	VPS4
rna-NM_001184271.1	CSA1
rna-NM_001184273.1	BET2
rna-NM_001184276.1	HDA3
rna-NM_001184278.1	SEC23
rna-NM_001184283.1	PZF1
rna-NM_001184285.1	MLC2
rna-NM_001184287.1	RPC82
rna-NM_001184290.1	HPA2
rna-NM_001184291.1	OPT2
rna-NM_001348889.1	YPR195C
rna-NM_001184296.1	ARR1
rna-NM_001184297.1	ARR2
